BLR - Categorization,Options,Builder / Developer,Building Name,Building Address / Location,Building Structure,Total Building Size [In Sq. Ft.],Available  Floors,Available - Area in Sft,Condition,Timeline
HSR Layout,,99 Tech Park,99 Tech Park,"HSR Extension, Bengaluru",,"1,80,000 Sft",Typical Floors,,Fully Furnished,Immediate
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",GF,"8,000 Sft",,Immediate
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",GF,"22,000 Sft",,Occupied
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",1F,"4,550 Sft",,Immediate
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",1F,"25,450 Sft",,Occupied
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",2F,"9,300 Sft",,Immediate
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",2F,"20,700 Sft",,Occupied
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",3F,"14,262 Sft",,Immediate
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",3F,"15,738 Sft",,Occupied
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",4F,"30,000 Sft",,Occupied
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",5F,"30,000 Sft",,Occupied
Whitefield,,Adarsh Developers,Adarsh Eco Place,"EPIP Area, Whitefield, Bengaluru",Ground + 6 floors,"2,10,478 Sft",6F,"30,000 Sft",,Occupied
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",GF,"19,593 Sft",,Immediate
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",1F,"20,513 Sft",,Immediate
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",2F,"20,513 Sft",,Immediate
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",3F,"20,513 Sft",,Immediate
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",4F,"20,513 Sft",,Immediate
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",4th Floor - West Portion,"8,947 Sft",,Immediate
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",4th Floor - South-East Portion,"4,619 Sft",,Immediate
ORR,,Adarsh Developers,Adarsh GEM,"Bellandur (ORR), Bengaluru",Basement + G + 5,"1,00,000 Sft",4th Floor - North-East Portion,"5,047 Sft",,Occupied
Others,,Bagmane,Bagmane Capital - Damascus 1,"Bagmane Capital, Bengaluru",4B + G + 9,,Full Building (4B+G+9),"7,30,000 Sft",Warm Shell,Jan 2027
Others,,Bagmane,Bagmane Capital - Damascus 2,"Bagmane Capital, Bengaluru",,,4F,"83,673 Sft",Warm Shell,Dec 2026
Others,,Bagmane,Bagmane Capital - Damascus 2,"Bagmane Capital, Bengaluru",,,5F,"83,673 Sft",Warm Shell,Dec 2026
Others,,Bagmane,Bagmane Capital - Damascus 2,"Bagmane Capital, Bengaluru",,,6F,"75,315 Sft",Warm Shell,Dec 2026
Others,,Bagmane,Bagmane Capital - Damascus 2,"Bagmane Capital, Bengaluru",,,7F,"81,369 Sft",Warm Shell,Dec 2026
Others,,Bagmane,Bagmane Cosmos - Aurora,"Bagmane Cosmos, Bengaluru",3B + G + 10,,Full Building (3B + G + 10),"4,00,000 Sft",Warm Shell,Q4 2026
Others,,Bagmane,Bagmane Cosmos - Ceres,"Bagmane Cosmos, Bengaluru",3B + G + 10,,Full Building (3B+G+10),"6,00,000 Sft",Warm Shell,Q3 2026
Others,,Bagmane,Bagmane Cosmos - Vesta,"Bagmane Cosmos, Bengaluru",,,5F,"53,600 Sft",Warm Shell,Immediate
ORR,,Bagmane,Bagmane Encore,"Sarjapur-Marathahalli Outer Ring Road, Bengaluru",,,,,BTS,24-30 Months from Date of Signing
Whitefield,,Bagmane,Bagmane Luminary,"Nallurhalli, Whitefield, Bengaluru",,,,,BTS,24-30 Months from Date of Signing
Others,,Bagmane,Bagmane Sierra Business District - Alps North,"Bagmane Sierra Business District, Bengaluru",3B + G + 12,,,"7,00,000 Sft",BTS,24-30 Months from Date of Signing
Others,,Bagmane,Bagmane Sierra Business District - Alps South,"Bagmane Sierra Business District, Bengaluru",3B + G + 12,,,"8,00,000 Sft",Warm Shell,Q3 2026
Others,,Bagmane,Bagmane Solarium City - Building 13,"Bagmane Solarium City, Bengaluru",4B + G + 9,,Full Building (4B+G+9 floors),"5,65,000 Sft",,Q4 2027
Others,,Bagmane,Bagmane Solarium City - Building 15,"Bagmane Solarium City, Bengaluru",4B + G + 9,,Full Building (4B+G+9 floors),"6,80,000 Sft",Warm Shell,Q2 2027
Others,,Bagmane,Bagmane Solarium City - Building 16,"Bagmane Solarium City, Bengaluru",4B + G + 9,,Full Building (4B+G+9 floors),"5,32,000 Sft",,Q1 2028
Others,,Bagmane,Bagmane Solarium City - Neon,"Bagmane Solarium City, Bengaluru",,,3F,"56,221 Sft",Warm Shell,Immediate
Others,,Bagmane,Bagmane Solarium City - Radon,"Bagmane Solarium City, Bengaluru",,,9F,"98,564 Sft",Warm Shell,Immediate
Others,,Bagmane,Bagmane Solarium City - Radon,"Bagmane Solarium City, Bengaluru",,,8F,"98,564 Sft",Warm Shell,Immediate
Others,,Bagmane,Bagmane Solarium City - Radon,"Bagmane Solarium City, Bengaluru",,,7F,"98,563 Sft",Warm Shell,Immediate
Others,,Bagmane,Bagmane Solarium City - Radon,"Bagmane Solarium City, Bengaluru",,,6F,"89,524 Sft",Warm Shell,Immediate
Others,,Bagmane,Bagmane World Technology Centre - Aquamarine (SEZ),"Bagmane World Technology Centre, Bengaluru",,,8F,"23,486 Sft",Warm Shell,Immediate
Others,,Bagmane,Bagmane World Technology Centre - Citrine (SEZ),"Bagmane World Technology Centre, Bengaluru",,,8F,"60,684 Sft",Warm Shell,Oct 2026
Others,,Bagmane,Bagmane World Technology Centre - Citrine (SEZ),"Bagmane World Technology Centre, Bengaluru",,,9F,"60,684 Sft",Warm Shell,Oct 2026
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",2F,"59,000 Sft",Fully Furnished,Jun 2027
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",3F,"64,250 Sft",Fully Furnished,Jun 2027
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",4F,"64,250 Sft",Fully Furnished,Jun 2027
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",5F,"59,000 Sft",Fully Furnished,Jun 2027
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",6F,"65,300 Sft",Fully Furnished,Jun 2027
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",7F,"64,250 Sft",Fully Furnished,Jun 2027
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",8F,"64,250 Sft",Fully Furnished,Jun 2027
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",9F,"59,000 Sft",Fully Furnished,Nov 2026
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",10F,"65,000 Sft",Fully Furnished,Nov 2026
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",11F,"65,000 Sft",Fully Furnished,Nov 2026
Others,,Bagmane,Bagmane World Technology Centre - Opal,"Bagmane World Technology Centre, Bengaluru",,"6,94,300 Sft",12F,"65,000 Sft",Fully Furnished,Nov 2026
Others,,Bagmane,Bagmane World Technology Centre - Peridot,"Bagmane World Technology Centre, Bengaluru",,,8F,"51,187 Sft",Fully Furnished,Immediate
CBD,,Bagmane,District 1862,"Queens Road (Opp. Cantonment railway station), Bengaluru",,,,,BTS,24-30 Months from Date of Signing
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",10F,"34,349 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",9F,"40,637 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",8F,"40,637 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",7F,"34,349 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",6F,"40,637 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",5F,"40,637 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",4F,"34,349 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",3F,"40,637 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",2F,"40,637 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4A,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,43,768 Sft",Balance Floors,"1,96,899 Sft",-,Occupied
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",10F,"35,690 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",9F,"41,973 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",8F,"41,973 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",7F,"35,690 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",6F,"41,973 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",5F,"41,973 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",4F,"35,690 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",3F,"41,973 Sft",Warm Shell,Immediate
North-BLR,,Bhartiya City,Block 4B,"Bhartiya City, Thanisandra Main Road, Bengaluru",3 Basements + Ground (Lobby) + Level 1 (Parking) + 14 Office Floors,"5,62,488 Sft",Balance Floors,"2,45,553 Sft",-,Occupied
Others,,Bhoruka Tech Park,B2 (Building-2) - Bhoruka Tech Park,Bengaluru,,,Part of 3rd floor,"36,103 Sft",Warm Shell,Immediate
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",GF,"36,290 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",First Floor,"74,749 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",Second Floor,"89,467 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",Third Floor,"88,325 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",Fourth Floor,"89,347 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",Fifth Floor,"88,325 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",Sixth Floor,"80,779 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",Seventh Floor,"36,483 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road., Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",Eighth Floor,"37,387 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",GF,"36,290 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",1F,"74,749 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",2F,"89,467 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",3F,"88,325 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",4F,"89,347 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",5F,"88,325 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",6F,"80,779 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",7F,"36,483 Sft",,
Whitefield,,Bhoruka Tech Park,Building II Bhoruka Tech Park,"Off Outer Ring Road, Mahadevpura, Whitefield main Road, Bengaluru",2 Basement + Ground + 8 floors,"6,25,000 Sft",8F,"37,387 Sft",,
West-BLR,,Brigade Group,Brigade Deccan Heights,"Yeshwanthpur, Bengaluru",2B + G + 24,"4,28,000 Sft",,"17,354 Sft",Fully Furnished,Immediate
West-BLR,,Brigade Group,Brigade Deccan Heights,"Yeshwanthpur, Bengaluru",2B + G + 24,"4,28,000 Sft",Balance Floors,"4,10,646 Sft",-,Occupied
Whitefield,,Brigade Group,Brigade IRV Centre,"Whitefield, Bengaluru",B + G + 10,"2,60,000 Sft",,"11,390 Sft",Fully Furnished,Immediate
Whitefield,,Brigade Group,Brigade IRV Centre,"Whitefield, Bengaluru",B + G + 10,"2,60,000 Sft",Balance Floors,"2,48,610 Sft",-,Occupied
CBD,,Brigade Group,Brigade Nalapad Broadway,"Chickpet, Bengaluru",2B + G + 4,"82,000 Sft",,"82,000 Sft",,Immediate
Whitefield,,Brigade Group,Brigade Padmini Tech Valley - Analog Block,"Whitefield Road, Bengaluru",3B + G + 10,,,"3,47,411 Sft",,Q2 2027
Whitefield,,Brigade Group,Brigade Padmini Tech Valley - Beta Block,"Whitefield Road, Bengaluru",3B + G + 10,,,"7,36,860 Sft",,Q2 2026
Whitefield,,Brigade Group,Brigade Padmini Tech Valley - Cloud Block,"Whitefield Road, Bengaluru",2B + G + 10,,,"1,70,000 Sft",,Immediate
North-BLR,,Brigade Group,Brigade Senate 2,"ORR Hebbal, Bengaluru",2B + G + 9,"12,18,000 Sft",,"36,502 Sft",,Immediate
Others,,Brigade Group,Brigade Signature Towers - East Tower,"Brigade Golden Triangle, Bengaluru",B + G + 13,"6,10,000 Sft",,"14,440 Sft",,Immediate
Others,,Brigade Group,Brigade Signature Towers - East Tower,"Brigade Golden Triangle, Bengaluru",B + G + 13,"6,10,000 Sft",Balance Floors,"5,95,560 Sft",-,Occupied
Others,,Brigade Group,Brigade Signature Towers - West Tower,"Brigade Golden Triangle, Bengaluru",B + G + 20,"6,10,000 Sft",,"14,440 Sft",,Immediate
Others,,Brigade Group,Brigade Signature Towers - West Tower,"Brigade Golden Triangle, Bengaluru",B + G + 20,"6,10,000 Sft",Balance Floors,"5,95,560 Sft",-,Occupied
Whitefield,,Brigade Group,"Brigade Tech Gardens - Block A, Non-SEZ","Brookefield, Bengaluru",2B + G + 6,"2,11,404 Sft",,"16,248 Sft",,Immediate
Whitefield,,Brigade Group,"Brigade Tech Gardens - Block A, Non-SEZ","Brookefield, Bengaluru",2B + G + 6,"2,11,404 Sft",Balance Floors,"1,95,156 Sft",-,Occupied
Whitefield,,Brigade Group,Brigade Tech Park,"Whitefield, Bengaluru",B + G + 9,"4,40,000 Sft",,"38,000 Sft",,Immediate
Whitefield,,Brigade Group,Brigade Tech Park,"Whitefield, Bengaluru",B + G + 9,"4,40,000 Sft",Balance Floors,"4,02,000 Sft",-,Occupied
ORR,,Brigade Group,Brigade Twin Towers,"Yeshwanthpur, Off ORR, Bengaluru",3B + G + 14,"12,10,000 Sft",,"6,60,000 Sft",,Immediate
ORR,,Brigade Group,Brigade Twin Towers,"Yeshwanthpur, Off ORR, Bengaluru",3B + G + 14,"12,10,000 Sft",Balance Floors,"5,50,000 Sft",-,Occupied
Whitefield,,Brigade Group,Eden & Paradise @ Brigade Cornerstone Utopia,"Varthur Road, Bengaluru",2B + G + 4,"2,14,450 Sft",3rd and 4th,"5,000 Sft",,Immediate
Whitefield,,Brigade Group,Eden & Paradise @ Brigade Cornerstone Utopia,"Varthur Road, Bengaluru",2B + G + 4,"2,14,450 Sft",Balance Floors,"2,09,450 Sft",-,Occupied
Whitefield,,Brigade Group,Elysium @ Brigade Cornerstone Utopia,"Varthur Road, Bengaluru",2B + G + 18,"4,06,911 Sft",,"4,06,911 Sft",,Q1 2026
South-BLR,,Brigade Group,The Arcade @ Brigade Meadows,"Kanakapura Road, Bengaluru",B + G + 3,"53,470 Sft",,"1,680 Sft",,Immediate
South-BLR,,Brigade Group,The Arcade @ Brigade Meadows,"Kanakapura Road, Bengaluru",B + G + 3,"53,470 Sft",Balance Floors,"51,790 Sft",-,Occupied
Airport / Devanahalli,,Brigade Group,The Arcade @ Brigade Orchards,"Devanahalli, Bengaluru",B + G + 5,"3,00,000 Sft",,"1,00,000 Sft",,Immediate
Airport / Devanahalli,,Brigade Group,The Arcade @ Brigade Orchards,"Devanahalli, Bengaluru",B + G + 5,"3,00,000 Sft",Balance Floors,"2,00,000 Sft",-,Occupied
North-BLR,,Brigade Group,World Trade Center Bengaluru,"North Zone, Bengaluru",,"11,00,000 Sft",,"4,67,470 Sft",,Immediate
North-BLR,,Brigade Group,World Trade Center Bengaluru,"North Zone, Bengaluru",,"11,00,000 Sft",Balance Floors,"6,32,530 Sft",-,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",GF,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",1F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",2F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",3F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",4F,"42,477 Sft",Warm Shell,Immediate
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",5F,"55,675 Sft",Warm Shell,Immediate
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",6F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",7F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",8F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",9F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 1,"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 9 Floors,"6,00,000 Sft",Balance Floors,"5,01,848 Sft",-,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",GF,"20,254 Sft",South Wing,Nov 2026
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",1F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",2F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",3F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",4F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",5F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",6F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",7F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",8F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",9F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",10F,,,Occupied
North-BLR,,Brookfield,Bhartiya Centre of Information Technology - Block 2 (SEZ),"Bharatiya City, Thanisandra Main Road, Bengaluru",3B(Parking) + G(Parking) + 13 Floors,"8,00,000 Sft",11F,,,Occupied
